recipient,recipientLabel,recipientType,prize,prizeLabel,awardDate,awardYear,countryLabel
http://www.wikidata.org/entity/Q106751,Алан Хигер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2000-01-01T00:00:00Z,2000,США
http://www.wikidata.org/entity/Q110916,Хидэки Сиракава,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2000-01-01T00:00:00Z,2000,Япония
http://www.wikidata.org/entity/Q312560,Даниел Макфадден,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2000-01-01T00:00:00Z,2000,США
http://www.wikidata.org/entity/Q312561,Джеймс Хекман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2000-01-01T00:00:00Z,2000,США
http://www.wikidata.org/entity/Q44593,Видиадхар Сураджпрасад Найпол,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2001-01-01T00:00:00Z,2001,Великобритания
http://www.wikidata.org/entity/Q44593,Видиадхар Сураджпрасад Найпол,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2001-01-01T00:00:00Z,2001,Тринидад и Тобаго
http://www.wikidata.org/entity/Q76462,Вольфганг Кеттерле,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2001-01-01T00:00:00Z,2001,Германия
http://www.wikidata.org/entity/Q206379,Карл Виман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q205954,Эрик Аллин Корнелл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q295869,Леланд Хартвелл,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q219716,Пол Нёрс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2001-01-01T00:00:00Z,2001,Великобритания
http://www.wikidata.org/entity/Q309977,Тимоти Хант,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2001-01-01T00:00:00Z,2001,Великобритания
http://www.wikidata.org/entity/Q110925,Барри Шарплесс,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q157210,Рёдзи Ноёри,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2001-01-01T00:00:00Z,2001,Япония
http://www.wikidata.org/entity/Q110947,Уильям Ноулз,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q18430,Джозеф Стиглиц,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q222541,Джордж Акерлоф,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q157245,Майкл Спенс,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2001-01-01T00:00:00Z,2001,США
http://www.wikidata.org/entity/Q47755,Имре Кертес,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2002-01-01T00:00:00Z,2002,Венгрия
http://www.wikidata.org/entity/Q47755,Имре Кертес,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2002-01-01T00:00:00Z,2002,Германия
http://www.wikidata.org/entity/Q155773,Масатоси Косиба,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,Япония
http://www.wikidata.org/entity/Q155773,Масатоси Косиба,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,Японская империя
http://www.wikidata.org/entity/Q175519,Раймонд Дэвис,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q186481,Риккардо Джаккони,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q186481,Риккардо Джаккони,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,Италия
http://www.wikidata.org/entity/Q186481,Риккардо Джаккони,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2002-01-01T00:00:00Z,2002,Королевство Италия
http://www.wikidata.org/entity/Q271532,Джон Салстон,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2002-01-01T00:00:00Z,2002,Великобритания
http://www.wikidata.org/entity/Q295659,Роберт Хорвиц,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q234463,Сидней Бреннер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2002-01-01T00:00:00Z,2002,Великобритания
http://www.wikidata.org/entity/Q234463,Сидней Бреннер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2002-01-01T00:00:00Z,2002,ЮАР
http://www.wikidata.org/entity/Q106738,Джон Беннетт Фенн,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q110963,Коити Танака,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2002-01-01T00:00:00Z,2002,Япония
http://www.wikidata.org/entity/Q110957,Курт Вютрих,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2002-01-01T00:00:00Z,2002,Швейцария
http://www.wikidata.org/entity/Q295717,Вернон Смит,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q233950,Даниэль Канеман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2002-01-01T00:00:00Z,2002,США
http://www.wikidata.org/entity/Q233950,Даниэль Канеман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2002-01-01T00:00:00Z,2002,Израиль
http://www.wikidata.org/entity/Q43293,Джон Максвелл Кутзее,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2003-01-01T00:00:00Z,2003,ЮАР
http://www.wikidata.org/entity/Q43293,Джон Максвелл Кутзее,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2003-01-01T00:00:00Z,2003,Австралия
http://www.wikidata.org/entity/Q188128,Алексей Алексеевич Абрикосов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q188128,Алексей Алексеевич Абрикосов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,Россия
http://www.wikidata.org/entity/Q188128,Алексей Алексеевич Абрикосов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,СССР
http://www.wikidata.org/entity/Q104668,Виталий Лазаревич Гинзбург,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,Россия
http://www.wikidata.org/entity/Q104668,Виталий Лазаревич Гинзбург,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,СССР
http://www.wikidata.org/entity/Q192718,Энтони Джеймс Леггетт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q192718,Энтони Джеймс Леггетт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2003-01-01T00:00:00Z,2003,Великобритания
http://www.wikidata.org/entity/Q243601,Питер Мэнсфилд,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2003-01-01T00:00:00Z,2003,Великобритания
http://www.wikidata.org/entity/Q106547,Пол Лотербур,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q102250,Питер Эгр,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q211482,Родерик Маккинон,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q312575,Клайв Грейнджер,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2003-01-01T00:00:00Z,2003,Великобритания
http://www.wikidata.org/entity/Q295653,Роберт Энгл,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2003-01-01T00:00:00Z,2003,США
http://www.wikidata.org/entity/Q47243,Эльфрида Елинек,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2004-01-01T00:00:00Z,2004,Австрия
http://www.wikidata.org/entity/Q40262,Дэвид Гросс,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q107450,Фрэнк Вилчек,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q107407,Хью Дейвид Политцер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q200136,Линда Бак,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q211940,Ричард Аксел,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q233205,Аарон Чехановер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль
http://www.wikidata.org/entity/Q232302,Аврам Гершко,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Венгрия
http://www.wikidata.org/entity/Q232302,Аврам Гершко,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль
http://www.wikidata.org/entity/Q230652,Ирвин Роуз,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q211097,Финн Кюдланд,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,Норвегия
http://www.wikidata.org/entity/Q312585,Эдвард Прескотт,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,США
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания
http://www.wikidata.org/entity/Q206390,Джон Холл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q64188,Рой Глаубер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q71013,Теодор Хенш,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q71013,Теодор Хенш,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,Германия
http://www.wikidata.org/entity/Q202136,Барри Маршалл,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия
http://www.wikidata.org/entity/Q208670,Робин Уоррен,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия
http://www.wikidata.org/entity/Q202146,Ив Шовен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,Франция
http://www.wikidata.org/entity/Q202159,Ричард Шрок,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q202140,Роберт Граббс,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q157235,Роберт Ауман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q157235,Роберт Ауман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль
http://www.wikidata.org/entity/Q206460,Томас Шеллинг,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США
http://www.wikidata.org/entity/Q241248,Орхан Памук,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция
http://www.wikidata.org/entity/Q104651,Джон Мазер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q179572,Джордж Смут,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q206455,Крейг Мелло,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q202152,Эндрю Файер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q170676,Роджер Корнберг,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q192566,Эдмунд Фелпс,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2006-01-01T00:00:00Z,2006,США
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии
http://www.wikidata.org/entity/Q153219,Альбер Ферт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Франция
http://www.wikidata.org/entity/Q57120,Петер Грюнберг,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Германия
http://www.wikidata.org/entity/Q215574,Марио Капекки,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2007-01-01T00:00:00Z,2007,США
http://www.wikidata.org/entity/Q207719,Мартин Эванс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2007-01-01T00:00:00Z,2007,Великобритания
http://www.wikidata.org/entity/Q216318,Оливер Смитис,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2007-01-01T00:00:00Z,2007,США
http://www.wikidata.org/entity/Q216318,Оливер Смитис,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2007-01-01T00:00:00Z,2007,Великобритания
http://www.wikidata.org/entity/Q60066,Герхард Эртль,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2007-01-01T00:00:00Z,2007,Германия
http://www.wikidata.org/entity/Q157262,Леонид Гурвич,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2007-01-01T00:00:00Z,2007,США
http://www.wikidata.org/entity/Q157262,Леонид Гурвич,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2007-01-01T00:00:00Z,2007,Польша
http://www.wikidata.org/entity/Q232949,Роджер Майерсон,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2007-01-01T00:00:00Z,2007,США
http://www.wikidata.org/entity/Q233051,Эрик Маскин,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2007-01-01T00:00:00Z,2007,США
http://www.wikidata.org/entity/Q42037,Жан-Мари Гюстав Леклезио,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2008-01-01T00:00:00Z,2008,Франция
http://www.wikidata.org/entity/Q42037,Жан-Мари Гюстав Леклезио,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2008-01-01T00:00:00Z,2008,Маврикий
http://www.wikidata.org/entity/Q188120,Йоитиро Намбу,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2008-01-01T00:00:00Z,2008,Япония
http://www.wikidata.org/entity/Q188120,Йоитиро Намбу,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2008-01-01T00:00:00Z,2008,США
http://www.wikidata.org/entity/Q202164,Макото Кобаяси,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2008-01-01T00:00:00Z,2008,Япония
http://www.wikidata.org/entity/Q202168,Тосихидэ Масукава,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2008-01-01T00:00:00Z,2008,Япония
http://www.wikidata.org/entity/Q202168,Тосихидэ Масукава,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2008-01-01T00:00:00Z,2008,Японская империя
http://www.wikidata.org/entity/Q103598,Люк Монтанье,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2008-01-01T00:00:00Z,2008,Франция
http://www.wikidata.org/entity/Q103844,Франсуаза Барре-Синусси,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2008-01-01T00:00:00Z,2008,Франция
http://www.wikidata.org/entity/Q75847,Харальд цур Хаузен,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2008-01-01T00:00:00Z,2008,Германия
http://www.wikidata.org/entity/Q106699,Мартин Чалфи,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2008-01-01T00:00:00Z,2008,США
http://www.wikidata.org/entity/Q205345,Осаму Симомура,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2008-01-01T00:00:00Z,2008,Япония
http://www.wikidata.org/entity/Q205345,Осаму Симомура,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2008-01-01T00:00:00Z,2008,Японская империя
http://www.wikidata.org/entity/Q200470,Роджер Тсиен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2008-01-01T00:00:00Z,2008,США
http://www.wikidata.org/entity/Q131112,Пол Кругман,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2008-01-01T00:00:00Z,2008,США
http://www.wikidata.org/entity/Q38049,Герта Мюллер,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2009-01-01T00:00:00Z,2009,Германия
http://www.wikidata.org/entity/Q38049,Герта Мюллер,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2009-01-01T00:00:00Z,2009,Румыния
http://www.wikidata.org/entity/Q76373,Джордж Элвуд Смит,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q73058,Уиллард Бойл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2009-01-01T00:00:00Z,2009,Канада
http://www.wikidata.org/entity/Q73058,Уиллард Бойл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q16389,Чарльз Као,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q16389,Чарльз Као,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2009-01-01T00:00:00Z,2009,Великобритания
http://www.wikidata.org/entity/Q104600,Джек Шостак,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2009-01-01T00:00:00Z,2009,Канада
http://www.wikidata.org/entity/Q104600,Джек Шостак,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q26322,Кэрол Грейдер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q26321,Элизабет Блэкбёрн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q26321,Элизабет Блэкбёрн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2009-01-01T00:00:00Z,2009,Австралия
http://www.wikidata.org/entity/Q7426,Ада Йонат,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2009-01-01T00:00:00Z,2009,Израиль
http://www.wikidata.org/entity/Q60061,Венкатраман Рамакришнан,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q109559,Томас Стейц,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q232062,Оливер Уильямсон,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q153761,Элинор Остром,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2009-01-01T00:00:00Z,2009,США
http://www.wikidata.org/entity/Q39803,Марио Варгас Льоса,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2010-01-01T00:00:00Z,2010,Испания
http://www.wikidata.org/entity/Q39803,Марио Варгас Льоса,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2010-01-01T00:00:00Z,2010,Перу
http://www.wikidata.org/entity/Q39803,Марио Варгас Льоса,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2010-01-01T00:00:00Z,2010,Доминиканская Республика
http://www.wikidata.org/entity/Q104104,Андрей Константинович Гейм,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,Великобритания
http://www.wikidata.org/entity/Q104104,Андрей Константинович Гейм,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,СССР
http://www.wikidata.org/entity/Q104104,Андрей Константинович Гейм,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,Королевство Нидерландов
http://www.wikidata.org/entity/Q106494,Константин Сергеевич Новосёлов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,Великобритания
http://www.wikidata.org/entity/Q106494,Константин Сергеевич Новосёлов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,Россия
http://www.wikidata.org/entity/Q106494,Константин Сергеевич Новосёлов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2010-01-01T00:00:00Z,2010,СССР
http://www.wikidata.org/entity/Q104913,Роберт Джеффри Эдвардс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2010-01-01T00:00:00Z,2010,Великобритания
http://www.wikidata.org/entity/Q105949,Акира Судзуки,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2010-01-01T00:00:00Z,2010,Япония
http://www.wikidata.org/entity/Q106471,Ричард Хек,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2010-01-01T00:00:00Z,2010,США
http://www.wikidata.org/entity/Q105927,Эйити Негиси,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2010-01-01T00:00:00Z,2010,Япония
http://www.wikidata.org/entity/Q105927,Эйити Негиси,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2010-01-01T00:00:00Z,2010,США
http://www.wikidata.org/entity/Q109721,Дэйл Мортенсен,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2010-01-01T00:00:00Z,2010,США
http://www.wikidata.org/entity/Q109582,Кристофер Писсаридес,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2010-01-01T00:00:00Z,2010,Великобритания
http://www.wikidata.org/entity/Q109582,Кристофер Писсаридес,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2010-01-01T00:00:00Z,2010,Кипр
http://www.wikidata.org/entity/Q109570,Питер Даймонд,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2010-01-01T00:00:00Z,2010,США
http://www.wikidata.org/entity/Q42122,Тумас Транстрёмер,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2011-01-01T00:00:00Z,2011,Швеция
http://www.wikidata.org/entity/Q106454,Адам Рисс,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q201452,Брайан Шмидт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q201452,Брайан Шмидт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2011-01-01T00:00:00Z,2011,Австралия
http://www.wikidata.org/entity/Q106949,Сол Перлмуттер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q104592,Брюс Бётлер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q105605,Жюль Оффман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2011-01-01T00:00:00Z,2011,Люксембург
http://www.wikidata.org/entity/Q105605,Жюль Оффман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2011-01-01T00:00:00Z,2011,Франция
http://www.wikidata.org/entity/Q105494,Ральф Стайнман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2011-01-01T00:00:00Z,2011,Канада
http://www.wikidata.org/entity/Q105494,Ральф Стайнман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q44111,Дан Шехтман,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2011-01-01T00:00:00Z,2011,США
http://www.wikidata.org/entity/Q44111,Дан Шехтман,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2011-01-01T00:00:00Z,2011,Израиль
http://www.wikidata.org/entity/Q109737,Кристофер Альберт Симс,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2011-01-01T00:00:00Z,2011,США
